type,code,name,info,type2,flag,pos,uk1,weapontype,uk2,sex,school,attack,skill,uk3,uk4,beitemslot
50193,lower_F1018,サッカーユニフォーム・下,宵月学院サッカー部のユニフォーム。女生徒用,6,4,128,1,0,0,2,2,0,0,0,0,0
50194,foot_F1018,サッカーシューズ,宵月学院サッカー部のシューズ。女生徒用,6,4,256,1,0,0,2,2,0,0,0,0,0
50195,special_M1019,忍装束,宵月学院忍者部の装束。男子生徒用,6,4,192,1,0,0,1,2,0,0,0,0,0
50196,foot_M1019,忍脚絆,宵月学院忍者部の脚絆（きゃはん）。修行次第で、音を立てずに歩くことが出来る。男子生徒用,6,4,256,1,0,0,1,2,0,0,0,0,0
50197,hand_M1019,忍手甲,宵月学院忍者部の手袋。男子生徒用,6,4,8,1,0,0,1,2,0,0,0,0,0
50198,cap_M1019,忍面頬,宵月学院忍者部の面頬（めんほお）。男子生徒用,6,4,1,2,0,0,1,2,0,0,0,0,0
50199,special_F1019,忍装束,宵月学院忍者部の装束。女生徒用,6,4,192,1,0,0,2,2,0,0,0,0,0
50200,foot_F1019,忍脚絆,宵月学院忍者部の脚絆（きゃはん）。修行次第で、音を立てずに歩くことが出来る。女生徒用,6,4,256,1,0,0,2,2,0,0,0,0,0
50201,hand_F1019,忍手甲,宵月学院忍者部の手袋。女生徒用,6,4,8,1,0,0,2,2,0,0,0,0,0
50202,cap_F1019,忍頭巾,宵月学院忍者部の帽子。女生徒用,6,4,1,2,0,0,2,2,0,0,0,0,0
50203,special_M1020,ラッチュー着ぐるみ,宵月学院着ぐるみ部の制服。男子生徒用,6,4,192,1,0,0,1,2,0,0,0,0,0
50204,foot_M1020,ラッチュー靴,宵月学院着ぐるみ部の靴。男子生徒用,6,4,256,1,0,0,1,2,0,0,0,0,0
50205,hand_M1020,ラッチュー手袋,宵月学院着ぐるみ部の手袋。男子生徒用,6,4,8,1,0,0,1,2,0,0,0,0,0
50206,cap_M1020,ラッチュー帽子,宵月学院着ぐるみ部の帽子。男子生徒用,6,4,1,2,0,0,1,2,0,0,0,0,0
50207,special_F1020,ゲトー着ぐるみ,宵月学院着ぐるみ部の制服。女生徒用,6,4,192,1,0,0,2,2,0,0,0,0,0
50208,foot_F1020,ゲトー靴,宵月学院着ぐるみ部の靴。女生徒用,6,4,256,1,0,0,2,2,0,0,0,0,0
50209,hand_F1020,ゲトー手袋,宵月学院着ぐるみ部の手袋。女生徒用,6,4,8,1,0,0,2,2,0,0,0,0,0
50210,cap_F1020,ゲトー帽子,宵月学院着ぐるみ部の帽子。女生徒用,6,4,1,2,0,0,2,2,0,0,0,0,0
50211,special_M1027,剣道着,宵月学院剣道部の防具。男子生徒用,6,4,192,1,0,0,1,2,0,0,0,0,0
50212,hand_M1027,籠手,宵月学院剣道部の腕用防具。男子生徒用,6,4,8,1,0,0,1,2,0,0,0,0,0
50213,foot_M1027,紐足袋,宵月学院剣道部の足袋。男子生徒用,6,4,256,1,0,0,1,2,0,0,0,0,0
50214,special_F1027,剣道着,宵月学院剣道部の防具。女生徒用,6,4,192,1,0,0,2,2,0,0,0,0,0
50215,hand_F1027,籠手,宵月学院剣道部の腕用防具。女生徒用,6,4,8,1,0,0,2,2,0,0,0,0,0
50216,foot_F1027,紐足袋,宵月学院剣道部の足袋。女生徒用,6,4,256,1,0,0,2,2,0,0,0,0,0
50217,upper_M1024,飲茶服,宵月学院飲茶部の制服。男子生徒用,6,4,64,1,0,0,1,2,0,0,0,0,0
50218,lower_M1024,飲茶ズボン,宵月学院飲茶部のズボン。男子生徒用,6,4,128,1,0,0,1,2,0,0,0,0,0
50219,cap_M1024,飲茶帽,宵月学院飲茶部の帽子。男子生徒用,6,4,1,2,0,0,1,2,0,0,0,0,0
50220,foot_M1024,飲茶靴,宵月学院飲茶部の靴。男子生徒用,6,4,256,1,0,0,1,2,0,0,0,0,0
50221,special_F1024,飲茶ドレス,宵月学院飲茶部の制服。女生徒用,6,4,192,1,0,0,2,2,0,0,0,0,0
50222,cap_F1024,飲茶シニョン,宵月学院飲茶部の髪留め。女生徒用,6,4,1,2,0,0,2,2,0,0,0,0,0
50223,foot_F1024,飲茶靴,宵月学院飲茶部の靴。女生徒用,6,4,256,1,0,0,2,2,0,0,0,0,0
50224,special_M1023,料理服,宵月学院料理部の制服。男子生徒用,6,4,192,1,0,0,1,2,0,0,0,0,0
50225,cap_M1023,料理帽,宵月学院料理部の帽子。男子生徒用,6,4,1,2,0,0,1,2,0,0,0,0,0
50226,foot_M1023,料理サンダル,宵月学院料理部のサンダル。男子生徒用,6,4,256,1,0,0,1,2,0,0,0,0,0
50227,special_F1023,料理服,宵月学院料理部の制服。女生徒用,6,4,192,1,0,0,2,2,0,0,0,0,0
50228,cap_F1023,料理帽,宵月学院料理部の帽子。女生徒用,6,4,1,2,0,0,2,2,0,0,0,0,0
50229,foot_F1023,料理スリッパ,宵月学院料理部のスリッパ。女生徒用,6,4,256,1,0,0,2,2,0,0,0,0,0
50230,special_M1025,応援服,宵月学院応援部の制服。男子生徒用,6,4,192,1,0,0,1,2,0,0,0,0,0
50231,lower_M1025,応援服ズボン,宵月学院応援部の制服。男子生徒用,6,4,128,1,0,0,1,2,0,0,0,0,0
50232,cap_M1025,必勝ハチマキ,宵月学院応援部のハチマキ。男子生徒用,6,4,1,2,0,0,1,2,0,0,0,0,0
50233,foot_M1025,応援靴,宵月学院応援部の靴。男子生徒用,6,4,256,1,0,0,1,2,0,0,0,0,0
50234,tool_M1025,応援小道具,宵月学院応援部の応援小道具。男子生徒用,6,4,16,2,0,0,1,2,0,0,0,0,0
50235,special_F1025,チアユニフォーム,宵月学院応援部の制服。女生徒用,6,4,192,1,0,0,2,2,0,0,0,0,0
50236,hand_F1025,チアリーダー手袋,宵月学院応援部の手袋。女生徒用,6,4,8,1,0,0,2,2,0,0,0,0,0
50237,foot_F1025,チアシューズ,宵月学院応援部の靴。女生徒用,6,4,256,1,0,0,2,2,0,0,0,0,0
50238,tool_F1025,チアグッズ,宵月学院応援部の応援小道具。女生徒用,6,4,16,2,0,0,2,2,0,0,0,0,0
50239,special_M1003,手芸服,宵月学院手芸部の衣装。男子生徒用,6,4,192,1,0,0,1,2,0,0,0,0,0
50240,foot_M1003,手芸靴,宵月学院手芸部の靴。男子生徒用,6,4,256,1,0,0,1,2,0,0,0,0,0
50241,special_F1003,手芸服,宵月学院手芸部の衣装。女生徒用,6,4,192,1,0,0,2,2,0,0,0,0,0
50242,cap_F1003,手芸帽子,宵月学院手芸部の帽子。女生徒用,6,4,1,2,0,0,2,2,0,0,0,0,0
50243,foot_F1003,手芸靴,宵月学院手芸部の靴。女生徒用,6,4,256,1,0,0,2,2,0,0,0,0,0
50244,special_M0021,アトリエエプロン,エスティバー学園美術部の制服。男子生徒用,6,4,192,1,0,0,1,1,0,0,0,0,0
50245,special_F0021,アトリエエプロン,エスティバー学園美術部の制服。女生徒用,6,4,192,1,0,0,2,1,0,0,0,0,0
50246,upper_M1009,バスケ部ユニフォーム,宵月学院バスケットボール部のユニフォーム。男子生徒用,6,4,64,1,0,0,1,2,0,0,0,0,0
50247,lower_M1009,バスケ部ショートパンツ,宵月学院バスケットボール部のユニフォーム。男子生徒用,6,4,128,1,0,0,1,2,0,0,0,0,0
50248,foot_M1009,バスケットシューズ,宵月学院バスケットボール部のシューズ。男子生徒用,6,4,256,1,0,0,1,2,0,0,0,0,0
50249,upper_F1009,バスケ部ユニフォーム,宵月学院バスケットボール部のユニフォーム。女生徒用,6,4,64,1,0,0,2,2,0,0,0,0,0
50250,lower_F1009,バスケ部ショートパンツ,宵月学院バスケットボール部のユニフォーム。女生徒用,6,4,128,1,0,0,2,2,0,0,0,0,0
50251,foot_F1009,バスケットシューズ,宵月学院バスケットボール部のシューズ。女生徒用,6,4,256,1,0,0,2,2,0,0,0,0,0
50252,upper_M1021,アトリエ服,宵月学院美術部の制服。男子生徒用,6,4,64,1,0,0,1,2,0,0,0,0,0
50253,cap_M1021,ベレー帽,宵月学院美術部の帽子。男子生徒用,6,4,1,2,0,0,1,2,0,0,0,0,0
50254,upper_F1021,アトリエ服,宵月学院美術部の制服。女生徒用,6,4,64,1,0,0,2,2,0,0,0,0,0
50255,cap_F1021,ベレー帽,宵月学院美術部の帽子。女生徒用,6,4,1,2,0,0,2,2,0,0,0,0,0
50256,special_M1010,コート,宵月学院の冬服コート。男子生徒用,6,4,192,1,0,0,1,2,0,0,0,0,0
50257,special_F1010,コート,宵月学院の冬服コート。女生徒用,6,4,192,1,0,0,2,2,0,0,0,0,0
50258,upper_M1011,トレーニングウェア・上,宵月学院の夏用トレーニングウェア。男子生徒用,6,4,64,1,0,0,1,2,0,0,0,0,0
50259,lower_M1011,トレーニングウェア・下,宵月学院の夏用トレーニングウェア。男子生徒用,6,4,128,1,0,0,1,2,0,0,0,0,0
50260,upper_F1012,スウェットスーツ,宵月学院の冬用トレーニングウェア。女生徒用,6,4,64,1,0,0,2,2,0,0,0,0,0
50261,lower_F1012,スパッツ,宵月学院の冬用トレーニングウェア。女生徒用,6,4,128,1,0,0,2,2,0,0,0,0,0
50262,upper_M1012,トレーニングウェア・上,宵月学院の冬用トレーニングウェア。男子生徒用,6,4,64,1,0,0,1,2,0,0,0,0,0
50263,lower_M1012,トレーニングウェア・下,宵月学院の冬用トレーニングウェア。男子生徒用,6,4,128,1,0,0,1,2,0,0,0,0,0
50264,special_F1011,スウェットスーツ,宵月学院の夏用トレーニングウェア。女生徒用,6,4,192,1,0,0,2,2,0,0,0,0,0
50265,upper_M1013,ニット,宵月学院のニット。男子生徒用,6,4,64,1,0,0,1,2,0,0,0,0,0
50266,upper_F1013,ニット,宵月学院のニット。女生徒用,6,4,64,1,0,0,2,2,0,0,0,0,0
50267,upper_M1014,生徒会服,宵月学院生徒会の専用制服。男子生徒用,6,4,64,1,0,0,1,2,0,0,0,0,0
50268,lower_M1014,生徒会ズボン,宵月学院生徒会の専用制服。男子生徒用,6,4,128,1,0,0,1,2,0,0,0,0,0
50269,foot_M1014,生徒会靴,宵月学院生徒会の専用靴。男子生徒用,6,4,256,1,0,0,1,2,0,0,0,0,0
50270,upper_F1014,生徒会服,宵月学院生徒会の専用制服。女生徒用,6,4,64,1,0,0,2,2,0,0,0,0,0
50271,lower_F1014,生徒会スカート,宵月学院生徒会の専用制服。女生徒用,6,4,128,1,0,0,2,2,0,0,0,0,0
50272,foot_F1014,生徒会靴,宵月学院生徒会の専用靴。女生徒用,6,4,256,1,0,0,2,2,0,0,0,0,0
50273,hand_F0023,鍋つかみ,エスティバー学園料理部の手袋。女生徒用,6,4,8,1,0,0,2,1,0,0,0,0,0
50274,upper_M0018,アメフト部ユニフォーム・上,エスティバー学園アメフト部のユニフォーム。男子生徒用,6,4,64,1,0,0,1,1,0,0,0,0,0
50275,lower_M0018,アメフト部ユニフォーム・下,エスティバー学園アメフト部のユニフォーム。男子生徒用,6,4,128,1,0,0,1,1,0,0,0,0,0
50276,foot_M0018,アメフトシューズ,エスティバー学園アメフト部のシューズ。男子生徒用,6,4,256,1,0,0,1,1,0,0,0,0,0
50277,cap_M0018,アメフトヘルメット,エスティバー学園アメフト部のヘルメット。男子生徒用,6,4,1,2,0,0,1,1,0,0,0,0,0
50278,upper_F0018,アメフト部ユニフォーム・上,エスティバー学園アメフト部のユニフォーム。女生徒用,6,4,64,1,0,0,2,1,0,0,0,0,0
50279,lower_F0018,アメフト部ユニフォーム・下,エスティバー学園アメフト部のユニフォーム。女生徒用,6,4,128,1,0,0,2,1,0,0,0,0,0
50280,foot_F0018,アメフトシューズ,エスティバー学園アメフト部のシューズ。女生徒用,6,4,256,1,0,0,2,1,0,0,0,0,0
50281,cap_F0018,アメフトヘルメット,エスティバー学園アメフト部のヘルメット。女生徒用,6,4,1,2,0,0,2,1,0,0,0,0,0
50282,upper_M0022,ロボティックジャケット,エスティバー学園ロボット研究部の制服。男子生徒用,6,4,64,1,0,0,1,1,0,0,0,0,0
50283,lower_M0022,ロボティックパンツ,エスティバー学園ロボット研究部のズボン。男子生徒用,6,4,128,1,0,0,1,1,0,0,0,0,0
50284,foot_M0022,ロボティックブーツ,エスティバー学園ロボット研究部の靴。男子生徒用,6,4,256,1,0,0,1,1,0,0,0,0,0
50285,hand_M0022,ロボティックハンド,エスティバー学園ロボット研究部の手袋。男子生徒用,6,4,8,1,0,0,1,1,0,0,0,0,0
50286,special_F0022,ロボティックスーツ,エスティバー学園ロボット研究部の制服。女生徒用,6,4,192,1,0,0,2,1,0,0,0,0,0
50287,foot_F0022,ロボティックブーツ,エスティバー学園ロボット研究部の靴。女生徒用,6,4,256,1,0,0,2,1,0,0,0,0,0
50288,hand_F0022,ロボティックハンド,エスティバー学園ロボット研究部の手袋。女生徒用,6,4,8,1,0,0,2,1,0,0,0,0,0
50289,upper_M1026,テコンドー服・上,宵月学院テコンドー部のユニフォーム。男子生徒用,6,4,64,1,0,0,1,2,0,0,0,0,0
50290,lower_M1026,テコンドー服・下,宵月学院テコンドー部のユニフォーム。男子生徒用,6,4,128,1,0,0,1,2,0,0,0,0,0
50291,foot_M1026,足首テーピング,宵月学院テコンドー部の足保護具。男子生徒用,6,4,256,1,0,0,1,2,0,0,0,0,0
50292,hand_M1026,手首テーピング,宵月学院テコンドー部の手首保護具。男子生徒用,6,4,8,1,0,0,1,2,0,0,0,0,0
50293,cap_M1026,テコンドーヘッドギア,宵月学院テコンドー部の頭保護具。男子生徒用,6,4,1,2,0,0,1,2,0,0,0,0,0
50294,upper_F1026,テコンドー服・上,宵月学院テコンドー部のユニフォーム。女生徒用,6,4,64,1,0,0,2,2,0,0,0,0,0
50295,lower_F1026,テコンドー服・下,宵月学院テコンドー部のユニフォーム。女生徒用,6,4,128,1,0,0,2,2,0,0,0,0,0
50296,foot_F1026,足首テーピング,宵月学院テコンドー部の足保護具。女生徒用,6,4,256,1,0,0,2,2,0,0,0,0,0
50297,hand_F1026,手首テーピング,宵月学院テコンドー部の手首保護具。女生徒用,6,4,8,1,0,0,2,2,0,0,0,0,0
50298,cap_F1026,テコンドーヘッドギア,宵月学院テコンドー部の頭保護具。女生徒用,6,4,1,2,0,0,2,2,0,0,0,0,0
50299,upper_M1029,スペランカーシャツ,宵月学院考古学研究部の制服。男子生徒用,6,4,64,1,0,0,1,2,0,0,0,0,0
50300,lower_M1029,スペランカーズボン,宵月学院考古学研究部のズボン。男子生徒用,6,4,128,1,0,0,1,2,0,0,0,0,0
50301,foot_M1029,スペランカーブーツ,宵月学院考古学研究部の靴。男子生徒用,6,4,256,1,0,0,1,2,0,0,0,0,0
50302,hand_M1029,スペランカーグローブ,宵月学院考古学研究部の手袋。男子生徒用,6,4,8,1,0,0,1,2,0,0,0,0,0
50303,cap_M1029,スペランカーハット,宵月学院考古学研究部の帽子。男子生徒用,6,4,1,2,0,0,1,2,0,0,0,0,0
50304,back_M1029,スペランカーポーチ,宵月学院考古学研究部のかばん。男子生徒用,6,4,4,2,0,0,1,2,0,0,0,0,0
50305,upper_F1029,スペランカーシャツ,宵月学院考古学研究部の制服上着。女生徒用,6,4,64,1,0,0,2,2,0,0,0,0,0
50306,lower_F1029,スペランカースカート,宵月学院考古学研究部のスカート。女生徒用,6,4,128,1,0,0,2,2,0,0,0,0,0
50307,foot_F1029,スペランカーブーツ,宵月学院考古学研究部の靴。女生徒用,6,4,256,1,0,0,2,2,0,0,0,0,0
50308,hand_F1029,スペランカーグローブ,宵月学院考古学研究部の手袋。女生徒用,6,4,8,1,0,0,2,2,0,0,0,0,0
50309,cap_F1029,スペランカーハット,宵月学院考古学研究部の帽子。女生徒用,6,4,1,2,0,0,2,2,0,0,0,0,0
50310,back_F1029,スペランカーポーチ,宵月学院考古学研究部のかばん。女生徒用,6,4,4,2,0,0,2,2,0,0,0,0,0
50311,upper_M0034,コーラススーツ,エスティバー学園コーラス部のスーツ。男子生徒用,6,4,64,1,0,0,1,1,0,0,0,0,0
50312,lower_M0034,コーラスズボン,エスティバー学園コーラス部のズボン。男子生徒用,6,4,128,1,0,0,1,1,0,0,0,0,0
50313,foot_M0034,コーラスシューズ,エスティバー学園コーラス部の靴。男子生徒用,6,4,256,1,0,0,1,1,0,0,0,0,0
50314,upper_F0034,コーラスドレス,エスティバー学園コーラス部のドレス。女生徒用,6,4,64,1,0,0,2,1,0,0,0,0,0
50315,lower_F0034,コーラススカート,エスティバー学園コーラス部のスカート。女生徒用,6,4,128,1,0,0,2,1,0,0,0,0,0
50316,foot_F0034,コーラスシューズ,エスティバー学園コーラス部の靴。女生徒用,6,4,256,1,0,0,2,1,0,0,0,0,0
50317,upper_M1034,コーラスローブ,宵月学院コーラス部のローブ。男子生徒用,6,4,64,1,0,0,1,2,0,0,0,0,0
50318,lower_M1034,コーラスズボン,宵月学院コーラス部のズボン。男子生徒用,6,4,128,1,0,0,1,2,0,0,0,0,0
50319,foot_M1034,コーラスシューズ,宵月学院コーラス部の靴。男子生徒用,6,4,256,1,0,0,1,2,0,0,0,0,0
50320,upper_F1034,コーラスローブ,宵月学院コーラス部のローブ。女生徒用,6,4,64,1,0,0,2,2,0,0,0,0,0
50321,lower_F1034,コーラススカート,宵月学院コーラス部のスカート。女生徒用,6,4,128,1,0,0,2,2,0,0,0,0,0
50322,foot_F1034,コーラスシューズ,宵月学院コーラス部の靴。女生徒用,6,4,256,1,0,0,2,2,0,0,0,0,0
59001,upper_M9002,ファンタシャツ,ファンタシャツ。男子生徒用,6,4,64,1,0,0,1,0,0,0,0,0,0
59002,lower_M9002,ファンタズボン,ファンタズボン。男子生徒用,6,4,128,1,0,0,1,0,0,0,0,0,0
59003,foot_M9002,ファンタシューズ,ファンタシューズ。男子生徒用,6,4,256,1,0,0,1,0,0,0,0,0,0
59004,upper_F9002,ファンタシャツ,ファンタシャツ。女生徒用,6,4,64,1,0,0,2,0,0,0,0,0,0
59005,lower_F9002,ファンタスカート,ファンタスカート。女生徒用,6,4,128,1,0,0,2,0,0,0,0,0,0
59006,foot_F9002,ファンタシューズ,ファンタシューズ。女生徒用,6,4,256,1,0,0,2,0,0,0,0,0,0
59007,cap_M9002,ファンタハット,ファンタハット。男子生徒用,6,4,1,2,0,0,1,0,0,0,0,0,0
59008,cap_F9002,ファンタハット,ファンタハット。女生徒用,6,4,1,2,0,0,2,0,0,0,0,0,0
59901,special_GMM0001,風紀委員制服,りりしい男性風紀委員のためのオーダーメイド衣装。着る人に快適さとカリスマを付与する,12,7,196,1,0,0,1,0,0,0,0,0,0
59902,foot_GMM0001,風紀委員靴,"新素材 Ntixumを使った高弾力高剛性の楽な靴",13,7,256,1,0,0,1,0,0,0,0,0,0
59903,special_GMF0001,風紀委員制服,美しい女性風紀委員のためのオーダーメイド衣装。着る人に快適さとカリスマを付与する,12,7,196,1,0,0,2,0,0,0,0,0,0
